Day;Hour;Residential;Hotel;Health care;Education;Office;Commerce;Public administration;Restaurant;Sport
02-jul;09:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
02-jul;10:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
02-jul;11:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
02-jul;12:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
02-jul;13:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
02-jul;14:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
02-jul;15:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
02-jul;16:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
02-jul;17:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
02-jul;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
02-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
02-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
02-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
02-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
02-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
03-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
03-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
03-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
03-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
03-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
03-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
03-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
03-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
03-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
03-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
03-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
03-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
03-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
03-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
03-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
03-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
03-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
03-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
04-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
04-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
04-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
04-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
04-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
04-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
04-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
04-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
04-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
04-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
04-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
04-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
04-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
04-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
04-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
04-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
04-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
04-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
05-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
05-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
05-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
05-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
05-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
05-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
05-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
05-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
05-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
05-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
05-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
05-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
05-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
05-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
05-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
05-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
05-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
05-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
06-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
06-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
06-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
06-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
06-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
06-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
06-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
06-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
06-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
06-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
06-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
06-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
06-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
06-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
06-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
06-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
06-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
06-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
07-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
07-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
07-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
07-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
07-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
07-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
07-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
07-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
07-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
07-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
07-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
07-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
07-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
07-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
07-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
07-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
07-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
08-jul;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-jul;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-jul;09:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000148093;0,000239521
08-jul;10:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
08-jul;11:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
08-jul;12:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
08-jul;13:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
08-jul;14:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
08-jul;15:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
08-jul;16:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
08-jul;17:00;0,000152207;0;0,000114155;0;0;0,000300481;0;7,40E-05;0,000239521
08-jul;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
08-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
08-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
09-jul;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
09-jul;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
09-jul;09:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
09-jul;10:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
09-jul;11:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
09-jul;12:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
09-jul;13:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
09-jul;14:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
09-jul;15:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
09-jul;16:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
09-jul;17:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
09-jul;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
09-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
09-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
09-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
09-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
09-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
10-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
10-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
10-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
10-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
10-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
10-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
10-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
10-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
10-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
10-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
10-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
10-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
10-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
10-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
10-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
10-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
10-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
11-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
11-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
11-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
11-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
11-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
11-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
11-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
11-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
11-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
11-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
11-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
11-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
11-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
11-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
11-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
11-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
11-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
12-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
12-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
12-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
12-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
12-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
12-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
12-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
12-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
12-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
12-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
12-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
12-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
12-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
12-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
12-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
12-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
12-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-jul;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
13-jul;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
13-jul;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
13-jul;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
13-jul;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
13-jul;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
13-jul;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
13-jul;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
13-jul;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
13-jul;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
13-jul;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
13-jul;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
13-jul;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
13-jul;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
13-jul;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
13-jul;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
13-jul;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
13-jul;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-jul;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
